"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.547366942E1,1.507854505E-2,-4.014643449E-3,1.937825739E-2,2.487964514E-2
1.548372242E1,-1.401791152E-3,-5.794956163E-4,2.237203181E-2,2.242339494E-2
1.549377642E1,-1.622067986E-2,-8.131101541E-4,3.329813898E-2,3.704777540E-2
1.550382942E1,-4.801128216E-3,-6.029155422E-3,1.293754935E-2,1.505927390E-2
1.551388242E1,-2.497522135E-2,3.564791568E-4,1.533139944E-2,2.930768786E-2
1.552393542E1,-1.330992563E-2,2.281071916E-3,1.158918142E-2,1.779512673E-2
1.553398842E1,-1.256251671E-2,3.383966424E-3,1.817723930E-2,2.235352508E-2
1.554404142E1,-1.675344800E-2,-2.311751526E-3,-4.872484803E-3,1.760009441E-2
1.555409442E1,-1.817015640E-2,5.322866589E-3,2.911328673E-3,1.915628688E-2
1.556414742E1,-5.331987446E-3,-7.732942700E-3,-6.668164730E-3,1.151924103E-2
1.557420042E1,-5.338459354E-3,4.122725576E-3,-6.812006235E-4,6.779384098E-3
1.558425342E1,-5.717258430E-3,-2.331997510E-3,2.326957941E-2,2.407485373E-2
1.559430642E1,-1.740240100E-2,-2.285658326E-3,2.165223956E-3,1.768490852E-2
1.560435942E1,7.291421959E-3,-2.619698793E-3,1.009404838E-2,1.272467951E-2
1.561441242E1,8.781751605E-3,6.363634430E-3,7.100273967E-3,1.296259599E-2
1.562446542E1,2.292133518E-3,3.410023078E-4,1.263934135E-2,1.285002368E-2
1.563451842E1,-1.470617220E-2,-7.474952582E-3,8.595991731E-3,1.860208297E-2
1.564457142E1,-2.491141590E-2,8.619362321E-3,6.490409374E-5,2.636050571E-2
1.565462442E1,-2.482806852E-3,5.356012993E-3,2.341809869E-2,2.415074639E-2
1.566467742E1,-4.818431177E-3,-1.700887425E-2,1.952736139E-2,2.634078445E-2
1.567473042E1,-9.622009057E-3,-1.188934458E-2,1.413798273E-2,2.082839717E-2
1.568478342E1,1.898156664E-3,1.229457490E-2,1.069397271E-2,1.640489631E-2
1.569483642E1,-8.573097369E-3,-1.023218885E-2,1.772817314E-2,2.219197625E-2
1.570489042E1,-1.876197799E-2,-3.537437562E-3,7.100858688E-3,2.037025962E-2
1.571494292E1,-1.335682669E-2,-9.758491293E-3,2.072370172E-2,2.651612310E-2
1.572499592E1,-2.798161753E-2,1.199940015E-3,3.359225392E-3,2.820806925E-2
1.573504892E1,-1.524924834E-2,3.454863913E-3,3.957980275E-3,1.612889542E-2
1.574510192E1,2.037261153E-3,-1.377512645E-3,6.203895807E-3,6.673552074E-3
1.575515492E1,5.836313222E-3,-3.325055726E-3,6.206234694E-3,9.145266353E-3
1.576520792E1,-2.374341573E-3,-5.467804447E-3,9.650244713E-3,1.134290996E-2
1.577526092E1,-2.371330770E-2,-3.193986733E-3,6.706756353E-4,2.393684021E-2
1.578531392E1,-8.520257155E-3,1.022171868E-2,3.814723492E-3,1.384306433E-2
1.579536692E1,3.845549567E-3,-1.567072067E-3,2.170486450E-3,4.685613916E-3
1.580541992E1,1.137451323E-2,-5.963282883E-3,2.252873719E-2,2.593230212E-2
1.581547292E1,-7.743940491E-3,3.787771482E-3,2.312749207E-2,2.468191072E-2
1.582552592E1,-5.763083698E-3,3.153056223E-3,1.085067809E-2,1.268432545E-2
1.583557892E1,-1.517488135E-2,1.078983050E-2,9.503479600E-3,2.090487003E-2
1.584563192E1,-1.170169236E-2,2.706529945E-3,2.147857726E-2,2.460862022E-2
1.585568492E1,-2.313503977E-3,-3.928196020E-3,9.354960322E-3,1.040664726E-2
1.586573792E1,-2.205688287E-2,4.313819893E-3,2.118270814E-2,3.088401283E-2
1.587579092E1,-4.001718762E-3,1.269298956E-2,2.058395326E-2,2.451172921E-2
1.588584492E1,8.481714639E-3,1.042819848E-2,1.571146846E-3,1.353348844E-2
1.589589792E1,-1.464320528E-3,-4.601155724E-3,5.314534307E-3,7.180469588E-3
1.590595092E1,-6.238496592E-4,7.388212793E-3,5.316288471E-3,9.123475203E-3
1.591600392E1,-2.678037902E-3,5.810999461E-3,-8.215337992E-4,6.450931678E-3
1.592605692E1,-2.802578456E-2,-4.763836227E-3,1.115473330E-2,3.053795689E-2
1.593610992E1,-2.980099124E-3,-2.414395742E-2,6.962279677E-3,2.530385364E-2
1.594616292E1,-7.452035808E-4,-7.488602176E-3,-3.364487886E-3,8.243437976E-3
1.595621592E1,-2.174386355E-3,-1.174102630E-2,-3.812384605E-3,1.253450961E-2
1.596626892E1,-8.161922763E-3,-9.878834300E-3,-8.154526949E-3,1.518896508E-2
1.597632192E1,-2.868241432E-3,-4.018005598E-3,3.376182318E-3,5.980784643E-3
1.598637492E1,-8.361576627E-3,4.954071734E-3,5.623852015E-3,1.122882460E-2
1.599642792E1,6.025036104E-4,1.006395349E-2,1.790066600E-2,2.054458599E-2
1.600648092E1,-6.719635074E-3,2.693514409E-2,1.116291940E-2,2.992100018E-2
1.601653392E1,-8.157123935E-3,1.279438393E-2,2.463315010E-2,2.893141917E-2
1.602658692E1,-2.989152601E-3,6.202616729E-3,4.573692083E-2,4.625228010E-2
1.603663992E1,-3.584863392E-3,1.735680185E-2,3.885007024E-2,4.270173033E-2
1.604669292E1,-7.216256116E-3,-4.070100635E-3,1.220606267E-2,1.475222144E-2
1.605674592E1,-1.895303348E-2,-8.172159959E-3,8.913495541E-3,2.248226144E-2
1.606679992E1,-8.905479602E-3,-1.099808274E-2,6.815514565E-3,1.570721585E-2
1.607685292E1,2.821621308E-3,-1.247540005E-2,3.222400546E-3,1.319018644E-2
1.608690592E1,-4.895336910E-3,-1.756836142E-2,1.040745914E-2,2.099825832E-2
1.609695892E1,-8.008731994E-3,-1.826217011E-2,2.623060942E-3,2.011285892E-2
1.610701192E1,-1.572001773E-2,-1.611118047E-2,8.908817768E-3,2.420859615E-2
1.611706492E1,-2.241677671E-2,-1.347538356E-2,1.549629092E-2,3.040119854E-2
1.612711792E1,1.029693649E-2,4.550924487E-3,5.019249916E-3,1.232601657E-2
1.613717092E1,-1.438206743E-2,-1.938463451E-2,8.911156654E-3,2.572968387E-2
1.614722392E1,-9.845550852E-3,7.171317637E-3,1.759193301E-2,2.139716746E-2
1.615727692E1,-1.197888007E-2,1.103037033E-2,1.879002750E-2,2.486418651E-2
1.616732992E1,-1.265168104E-2,4.023852814E-3,2.088274598E-2,2.474561586E-2
1.617738292E1,-1.048387266E-2,1.307062833E-2,1.638857603E-2,2.343796781E-2
1.618743592E1,-7.677323917E-3,1.606155222E-2,2.165808678E-3,1.793336247E-2
1.619748892E1,-1.085669661E-2,1.165178318E-2,1.144767880E-2,1.961329300E-2
1.620754192E1,-4.189266205E-3,5.162817333E-3,3.180359066E-2,3.249112206E-2
1.621759492E1,1.213947065E-2,-1.242836650E-2,1.458880305E-2,2.268621203E-2
1.622764792E1,-1.462974498E-2,-1.167389296E-2,-4.125210643E-3,1.916576578E-2
1.623770092E1,-1.114171068E-2,-1.314158063E-2,6.799142361E-3,1.852207319E-2
1.624775392E1,-5.953738189E-4,-3.606471252E-3,-5.923229456E-3,6.960298274E-3
1.625780792E1,-4.754392746E-3,2.475236021E-3,-6.820777059E-3,8.674908842E-3
1.626786092E1,-1.451840378E-3,-1.791294515E-3,9.197085500E-3,9.481717050E-3
1.627791392E1,1.472439793E-2,-9.829443600E-3,9.612822533E-4,1.772991594E-2
1.628796692E1,6.884033197E-3,-5.710902438E-3,2.790408254E-2,2.930259616E-2
1.629801992E1,-6.783276078E-3,-9.483270161E-4,7.247039080E-3,9.971546214E-3
1.630807292E1,-1.080629178E-2,1.772820968E-3,1.561206579E-3,1.106147378E-2
1.631812592E1,-1.112987350E-2,4.065897949E-3,1.368774712E-2,1.810414404E-2
1.632817892E1,-1.471727963E-2,8.412919063E-3,1.219027519E-2,2.088009425E-2
1.633823192E1,-9.298874447E-3,8.964073956E-3,3.344724298E-2,3.585445231E-2
1.634828492E1,-7.747921622E-3,4.600114189E-4,2.910568535E-2,3.012279568E-2
1.635833792E1,-8.819526674E-3,-6.987148616E-3,1.233996391E-2,1.669967083E-2
1.636839092E1,-1.662399670E-3,2.007093318E-3,1.233762503E-2,1.260987659E-2
1.637844392E1,2.156350921E-3,-4.648719169E-4,1.907244802E-2,1.919958928E-2
1.638849692E1,6.393496343E-3,-2.991106622E-3,1.802404225E-2,1.935690092E-2
1.639854992E1,-6.263448328E-3,-8.211372849E-3,2.266439259E-2,2.490646744E-2
1.640860292E1,8.050878770E-3,-4.008650053E-3,3.628314257E-2,3.738117653E-2
1.641865592E1,1.667654169E-3,-1.219482506E-2,1.397893846E-2,1.862540064E-2
1.642870992E1,1.391073503E-2,-1.128191024E-2,-6.975143552E-3,1.922089164E-2
1.643876292E1,4.335806052E-4,-1.869172119E-2,2.005010247E-3,1.880394903E-2
1.644881592E1,8.837731843E-3,-7.656874079E-3,1.053317428E-2,1.573788376E-2
1.645886892E1,1.369466785E-2,1.112684939E-2,-9.226906300E-3,1.991196888E-2
1.646892192E1,-7.686606942E-3,-5.242595281E-3,3.195503354E-3,9.837681295E-3
1.647897492E1,-9.601060721E-3,-1.607611544E-2,-1.446601152E-3,1.878069513E-2
1.648902792E1,-3.542632676E-3,8.330272324E-3,4.241570234E-3,9.996729532E-3
1.649908092E1,-1.094204768E-2,-5.408729296E-3,1.202479899E-2,1.713413408E-2
1.650913392E1,-7.371656150E-3,-6.319524497E-3,3.640476465E-3,1.036970458E-2
1.651918692E1,-1.243153108E-2,7.184693143E-3,7.683826089E-3,1.628508409E-2
1.652923992E1,-1.622014767E-2,1.295147303E-2,1.022970378E-2,2.314045556E-2
1.653929292E1,-2.677575949E-2,1.359221824E-3,4.390089512E-3,2.716729038E-2
1.654934592E1,6.136731057E-3,9.575345535E-3,2.654226601E-2,2.887626353E-2
1.655939892E1,-2.306575826E-3,1.114163188E-2,-1.301005483E-3,1.145202464E-2
1.656945192E1,-1.012743347E-2,2.162473937E-2,5.734364390E-3,2.455763011E-2
1.657950492E1,3.854430882E-3,6.075512879E-3,5.883468390E-3,9.294282891E-3
1.658955792E1,-1.170241127E-4,8.788767122E-3,1.636167884E-2,1.857311650E-2
1.659961192E1,-1.190169797E-2,1.008493038E-2,4.952591658E-4,1.560773901E-2
1.660966492E1,-7.932153455E-3,-1.044029491E-2,6.455326080E-4,1.312766272E-2
1.661971792E1,-1.681120296E-2,-1.083644377E-2,-7.137111425E-3,2.123637017E-2
1.662977092E1,-1.105147855E-2,-8.753702100E-3,-9.992891550E-4,1.413368520E-2
1.663982392E1,-1.807103696E-2,-1.369882029E-2,-7.737620473E-3,2.396019250E-2
1.664987692E1,-1.813456604E-2,7.538522780E-4,1.970511675E-4,1.815129770E-2
1.665992992E1,-1.085923421E-2,-4.907641187E-4,3.490787745E-3,1.141706688E-2
1.666998292E1,-2.350745002E-3,-1.262501568E-2,7.385033369E-3,1.481403864E-2
1.668003592E1,-8.202069266E-3,1.163888276E-3,4.543286562E-3,9.448281799E-3
1.669008892E1,-4.393759154E-3,6.426309273E-3,9.484768510E-3,1.227042803E-2
1.670014192E1,-8.872308644E-3,-8.113084808E-3,1.128161788E-2,1.648681012E-2
1.671019533E1,4.666694789E-3,8.098284043E-3,5.143210888E-3,1.066831116E-2
1.672024833E1,1.189034615E-2,-2.910999767E-4,7.239437699E-3,1.392388340E-2
1.673030133E1,2.794170514E-3,-1.814098656E-4,1.801761031E-2,1.823388548E-2
1.674035433E1,8.061740088E-3,6.808132455E-3,1.502208173E-2,1.835770302E-2
1.675040733E1,9.578985198E-3,-4.135625996E-3,1.591787517E-2,1.903258022E-2
1.676046133E1,-3.148176310E-3,7.827393506E-3,1.891223431E-2,2.070873510E-2
1.677051433E1,-1.652031426E-2,-6.966591999E-4,8.583127856E-3,1.862998124E-2
1.678056733E1,-4.467714155E-3,1.073351450E-2,1.891340375E-2,2.220102801E-2
1.679062033E1,-5.951515933E-3,1.032093862E-2,1.113134444E-2,1.630488101E-2
1.680067333E1,-2.507112254E-2,-7.206455749E-3,2.003256083E-3,2.616308898E-2
1.681072633E1,6.121615091E-3,-7.041472904E-3,1.442683518E-2,1.718109674E-2
1.682077933E1,-1.592075995E-2,1.310324483E-4,-2.338301539E-3,1.609209188E-2
1.683083233E1,-2.400620524E-2,1.472840533E-3,5.895162821E-3,2.476328117E-2
1.684088533E1,-7.752498896E-3,1.119577345E-3,1.592723072E-2,1.774912310E-2
1.685093833E1,-1.220971604E-2,-3.908406850E-3,2.341342092E-2,2.669346528E-2
1.686099133E1,-7.673840141E-3,1.337484799E-2,1.114011526E-2,1.902305310E-2
1.687104433E1,2.691907623E-3,-9.264492933E-3,5.599878430E-3,1.115508110E-2
1.688109733E1,1.544806852E-2,-8.189043794E-3,1.518171072E-2,2.315572499E-2
1.689115033E1,1.262270306E-2,5.820172280E-4,4.554980993E-3,1.343202250E-2
1.690120333E1,3.060380995E-3,-2.706877124E-3,1.144066215E-2,1.214832770E-2
1.691125633E1,-2.459652963E-3,-3.888343591E-3,1.862747490E-2,1.918728563E-2
1.692131033E1,-1.854448898E-2,-9.090867173E-3,-8.186101913E-5,2.065305398E-2
1.693136333E1,-1.383219390E-2,7.797554433E-3,5.906272531E-3,1.694153177E-2
1.694141633E1,-2.035536596E-2,1.573337724E-2,6.507366300E-3,2.653725493E-2
1.695146933E1,-2.189873625E-2,6.005675197E-3,1.268261075E-3,2.274271905E-2
1.696152233E1,-1.969623172E-2,-2.142730448E-3,1.324452817E-2,2.383170922E-2
1.697157533E1,-2.739017966E-3,-1.500760987E-3,1.863273740E-2,1.889268128E-2
1.698162833E1,-1.010702874E-2,1.038556863E-3,7.406083345E-3,1.257301479E-2
1.699168133E1,7.399797018E-4,1.822357848E-3,5.309856534E-3,5.662431854E-3
1.700173433E1,-2.748989353E-3,1.230930258E-2,1.803573668E-2,2.200826367E-2
1.701178733E1,5.424618419E-3,-9.228550829E-4,8.755620718E-3,1.034113343E-2
1.702184033E1,9.546173410E-3,3.638886753E-3,1.833511412E-2,2.098921946E-2
1.703189333E1,1.218977384E-2,-6.337778773E-3,1.953145444E-2,2.387960927E-2
1.704194633E1,9.160402216E-3,6.147579812E-3,2.342219174E-2,2.589024473E-2
1.705199933E1,-3.799662343E-4,-1.213238776E-2,8.902970552E-3,1.505330833E-2
1.706205233E1,-1.641206539E-2,-1.835419066E-2,1.354215145E-2,2.810021479E-2
1.707210533E1,-4.614176058E-3,-1.491688667E-2,-3.522362709E-3,1.600659763E-2
1.708215933E1,-5.441597044E-3,-1.886384860E-3,-6.663486958E-3,8.807467551E-3
1.709221233E1,-6.952546690E-3,-1.658785645E-2,1.923324645E-2,2.633272975E-2
1.710226533E1,-1.559652727E-2,-2.129989000E-2,2.941324890E-2,3.952310954E-2
1.711231833E1,-6.405349517E-3,-6.778110657E-3,7.558695674E-3,1.200438115E-2
1.712237133E1,-1.438571281E-2,-4.297867958E-3,1.758900940E-2,2.312560602E-2
1.713242433E1,-1.012761620E-2,9.554935098E-3,1.744049013E-2,2.231672221E-2
1.714247733E1,-6.431172055E-3,9.913972411E-3,1.893620789E-2,2.232099443E-2
1.715253033E1,-2.755964613E-3,4.553354736E-3,2.342628479E-2,2.402330534E-2
1.716258333E1,-1.405463649E-3,1.505528295E-2,3.664450049E-3,1.555844038E-2
1.717263633E1,-3.088049632E-3,3.128205556E-3,4.859036207E-3,6.552247965E-3
1.718268933E1,5.444808444E-4,-5.977133475E-4,1.264284968E-2,1.266867668E-2
1.719274233E1,-1.125891538E-2,9.144460559E-3,2.955475152E-2,3.292214561E-2
1.720279533E1,1.187454610E-2,6.931380797E-3,2.162066460E-2,2.562229542E-2
1.721284833E1,1.717011350E-2,-1.703279302E-2,1.265922189E-3,2.421841024E-2
1.722290133E1,-1.943471272E-2,4.705254436E-3,1.294105768E-2,2.381844772E-2
1.723295533E1,-7.210630455E-4,-8.952671885E-3,8.600669503E-3,1.243550488E-2
1.724300833E1,-2.126431049E-3,-1.272887684E-2,1.865261793E-3,1.303937177E-2
1.725306133E1,-6.885889574E-3,-1.231697705E-3,-6.817853451E-4,7.028327377E-3
1.726311433E1,-9.784237314E-3,-6.892624721E-3,1.308957696E-2,1.773630740E-2
1.727316733E1,7.906924204E-3,-6.968784705E-4,1.788078547E-2,1.956342452E-2
1.728322033E1,-4.275196007E-3,-1.589766573E-3,7.105536461E-3,8.443536407E-3
1.729327333E1,1.224605386E-3,8.555116039E-3,-1.126758456E-3,8.715460596E-3
1.730332633E1,-6.539074882E-3,-2.700573094E-3,1.369300961E-2,1.541269307E-2
1.731337933E1,2.733574745E-4,3.849459607E-3,2.169901729E-3,4.427362317E-3
1.732343233E1,-1.818448208E-2,-3.617964685E-5,3.519439101E-3,1.852196396E-2
1.733348533E1,-1.558634490E-2,2.983505242E-3,2.552309632E-2,3.005434905E-2
1.734353833E1,3.197666653E-3,-1.060345050E-2,2.073247254E-2,2.350518352E-2
1.735359133E1,-6.382191916E-3,-1.106249347E-2,8.907063603E-3,1.557070703E-2
1.736364433E1,-2.370383424E-3,1.198845489E-2,-3.217138052E-3,1.263691994E-2
1.737369733E1,-1.984838724E-2,-9.305039719E-3,-5.910950303E-3,2.270421929E-2
1.738375133E1,-5.809339514E-3,-5.160935260E-3,7.711308002E-3,1.094750882E-2
1.739380433E1,-4.478436144E-3,1.139044918E-2,1.425551176E-3,1.232196896E-2
1.740385733E1,1.062141127E-2,9.151879214E-3,6.215005517E-3,1.533615220E-2
1.741391033E1,-2.033764102E-3,2.109711953E-3,-1.119157076E-3,3.136812634E-3
1.742396333E1,-4.820240731E-3,-6.444179825E-4,2.507461488E-2,2.554185402E-2
1.743401633E1,-6.593620725E-3,-3.815746754E-3,2.058219910E-2,2.194681474E-2
1.744406933E1,-2.815734121E-3,-2.875752021E-3,5.163676143E-3,6.546896947E-3
1.745412233E1,-3.835039140E-3,-1.898280289E-2,3.515930772E-3,1.968288851E-2
1.746417533E1,-2.340392376E-2,-1.662882350E-2,2.233636379E-4,2.871082217E-2
1.747422833E1,5.342897585E-4,-6.928420644E-3,5.011648536E-3,8.567677586E-3
1.748428133E1,6.067284521E-3,-9.033125918E-3,6.354169250E-3,1.260098298E-2
1.749433433E1,1.303801525E-2,1.177757140E-3,7.251716852E-3,1.496543855E-2
1.750438733E1,-3.477584115E-3,1.952494942E-3,6.648284197E-4,4.043244316E-3
1.751444033E1,-1.034675202E-2,7.303355075E-3,1.683179498E-2,2.106427295E-2
1.752449333E1,3.940794372E-3,1.595933558E-2,1.952911556E-2,2.552678215E-2
1.753454733E1,4.888333384E-3,2.004158746E-2,1.084658504E-2,2.330685389E-2
1.754460033E1,9.342534989E-3,1.932566900E-2,2.117218316E-2,3.015005443E-2
1.755465333E1,1.500997389E-2,-1.820256505E-3,1.518288016E-2,2.142737734E-2
1.756470633E1,-4.109925085E-3,7.570408378E-3,1.129155815E-2,1.420217774E-2
1.757475933E1,5.741595752E-3,1.060180597E-2,8.446887732E-3,1.472121340E-2
1.758481233E1,5.427845808E-3,2.610032614E-3,1.398653984E-2,1.522816723E-2
1.759486533E1,-1.889601514E-2,-1.123701459E-2,6.353584528E-3,2.288444715E-2
1.760491833E1,-2.102445417E-2,-1.383155208E-2,-4.423418641E-3,2.555202807E-2
1.761497133E1,-6.266282857E-3,-1.181517631E-2,9.646151662E-3,1.648978271E-2
1.762502433E1,-1.855470219E-2,7.378254253E-3,1.263700247E-2,2.363068854E-2
1.763507733E1,-1.276278613E-2,-1.799827795E-3,-4.129888415E-3,1.353455090E-2
1.764513033E1,-7.783592493E-3,-1.079063449E-2,1.708556414E-3,1.341421894E-2
1.765518333E1,-1.089582270E-2,-1.409157045E-2,1.503085256E-2,2.330703410E-2
1.766523633E1,-1.405996265E-3,1.170594301E-3,3.654509783E-3,4.086876346E-3
1.767529033E1,-9.656103349E-3,-2.170924991E-3,6.948246360E-3,1.209261654E-2
1.768534333E1,1.042241408E-2,1.033645201E-2,9.940851331E-3,1.772821143E-2
1.769539633E1,-7.535990319E-4,-1.393409763E-3,1.158625782E-2,1.169405287E-2
1.770544933E1,6.946974705E-3,-5.309125632E-3,1.547582567E-2,1.777493889E-2
1.771550158E1,1.092645891E-3,1.975664534E-3,4.995861053E-3,5.482312747E-3
1.772555458E1,-1.071783894E-2,9.755713865E-4,1.876663864E-2,2.163355118E-2
1.773560758E1,4.438316479E-4,-1.262550903E-2,9.485937953E-3,1.579821141E-2
1.774566058E1,-8.963355045E-3,-7.728886195E-3,1.786909103E-2,2.143319458E-2
1.775571358E1,-1.570961836E-2,-1.656298751E-2,1.083138227E-2,2.526743965E-2
1.776576658E1,-7.029559202E-3,-8.106031604E-3,1.517352462E-2,1.858381824E-2
1.777581958E1,1.108921165E-3,5.224669911E-4,9.635626674E-3,9.713288799E-3
1.778587258E1,-8.562164675E-3,-9.226705302E-3,5.295238495E-3,1.365585242E-2
1.779592558E1,-1.383931106E-2,6.637960207E-3,1.103954315E-3,1.538855944E-2
1.780597858E1,-4.733033564E-3,7.618556544E-3,1.831698775E-2,2.039500063E-2
1.781603258E1,1.176966567E-3,-2.881544419E-3,1.637103438E-2,1.666431263E-2
1.782608558E1,-2.792795791E-3,-7.858804017E-3,6.492163539E-3,1.056923348E-2
1.783613858E1,2.934859434E-3,-2.508894056E-3,6.941814423E-3,7.943345439E-3
1.784619158E1,7.228009362E-3,5.664910432E-3,1.188505054E-2,1.501964566E-2
1.785624458E1,-2.253689588E-2,5.573273599E-3,7.693181634E-3,2.445727087E-2
1.786629758E1,-1.078571118E-2,2.893969752E-3,2.385897875E-2,2.634307297E-2
1.787635058E1,5.922328391E-3,9.331187736E-3,1.173419237E-2,1.611943885E-2
1.788640358E1,4.721350838E-3,2.561336271E-3,3.801274896E-3,6.580371423E-3
1.789645658E1,3.980616537E-3,3.325987626E-3,2.086578906E-2,2.150089893E-2
1.790650958E1,5.519676787E-3,5.056891367E-3,2.520734668E-2,2.629542372E-2
1.791656258E1,2.807828103E-3,6.886448599E-3,1.158508837E-2,1.376667518E-2
1.792661558E1,-1.238421888E-2,3.737193067E-3,7.394388914E-3,1.490008311E-2
1.793666858E1,-5.359906188E-3,-5.660433657E-3,-4.880670905E-3,9.197285035E-3
1.794672158E1,-2.522278241E-2,-3.610016126E-3,1.637337327E-2,3.028709827E-2
1.795677458E1,-1.861761915E-2,-4.427566510E-3,1.427890062E-2,2.387689450E-2
1.796682858E1,-4.320233557E-3,-6.112624425E-3,8.439286351E-3,1.128052080E-2
1.797688158E1,-7.407229948E-3,2.366295084E-5,7.990220189E-3,1.089546851E-2
1.798693458E1,-1.473181658E-2,-6.696158275E-4,3.549259901E-4,1.475129749E-2
1.799698758E1,2.425720269E-3,5.779479314E-3,1.847193897E-2,1.950638432E-2
1.800704058E1,2.008829210E-3,2.710696086E-3,2.296377003E-2,2.321029948E-2
1.801709358E1,-3.316158137E-3,5.580089260E-3,6.051283479E-3,8.874251105E-3
1.802714658E1,4.120336155E-3,1.020931162E-2,-5.923814178E-3,1.250195137E-2
1.803719958E1,1.296727765E-2,-1.102730054E-3,6.202141643E-3,1.441640954E-2
1.804725258E1,9.382716895E-3,4.895764031E-4,3.554230034E-2,3.676316329E-2
1.805730558E1,-6.893054697E-3,1.511888970E-2,-5.320966244E-4,1.662462497E-2
1.806735858E1,3.815629696E-3,1.924696913E-2,3.208951950E-3,1.988220871E-2
1.807741158E1,3.395773060E-3,6.471387651E-3,1.997467339E-2,2.126964292E-2
1.808746458E1,7.289054522E-3,-4.463618249E-4,2.314327955E-3,7.660657190E-3
1.809751858E1,-4.993326879E-3,8.845375478E-4,1.219670713E-2,1.320891308E-2
1.810757158E1,-8.530605698E-3,-2.828133758E-3,1.653709531E-2,1.882139993E-2
1.811762458E1,-2.209966348E-2,-9.024081007E-4,5.311025977E-3,2.274679017E-2
1.812767758E1,-1.368190562E-2,-8.151877429E-3,1.354215145E-2,2.090544218E-2
1.813773058E1,-1.023182797E-2,4.833655637E-3,4.860790372E-3,1.231591708E-2
1.814778358E1,-5.569307314E-3,7.723769881E-3,5.009894371E-3,1.075977912E-2
1.815783658E1,-2.166502121E-2,1.690598153E-2,9.050905108E-3,2.893275373E-2
1.816788958E1,5.726182857E-3,-1.568223238E-3,1.204292536E-2,1.342685910E-2
1.817794258E1,-9.718936934E-3,-3.078522496E-3,1.009521782E-2,1.434741994E-2
1.818799558E1,1.361904462E-5,-5.193533488E-3,-3.853315115E-4,5.207826412E-3
1.819804858E1,4.545149505E-3,6.435518637E-3,1.727618337E-2,1.898791184E-2
1.820810158E1,1.445592051E-2,-1.529540252E-2,1.173594654E-2,2.409679267E-2
1.821815458E1,1.732732709E-2,-9.152153302E-3,2.455245852E-3,1.974908621E-2
1.822820858E1,-1.941098867E-3,-1.874763519E-4,-2.391511202E-4,1.964740556E-3
1.823826158E1,1.319728450E-2,-7.873330694E-3,8.441040516E-3,1.753307786E-2
1.824831458E1,5.579039730E-3,1.060423622E-2,6.344813704E-3,1.355847230E-2
1.825836758E1,-1.006217535E-2,2.276156601E-3,6.044266820E-3,1.195664765E-2
1.826842058E1,-1.036233394E-2,4.391258955E-3,6.942399144E-3,1.322338934E-2
1.827847358E1,-1.451603034E-2,5.754537284E-3,1.532672167E-2,2.188008760E-2
1.828852658E1,-6.186370720E-3,7.010976020E-3,1.787084520E-2,2.016908713E-2
1.829857958E1,-8.205957322E-3,1.087525466E-2,7.242946029E-3,1.542949017E-2
1.830863258E1,-2.203393484E-2,-4.529033974E-4,1.128629565E-2,2.476044982E-2
1.831868558E1,1.539019993E-3,1.138580795E-3,1.952034473E-2,1.961399519E-2
1.832873858E1,1.623438655E-2,-4.962513652E-3,5.449020267E-3,1.782901204E-2
1.833879158E1,-8.060550659E-3,-4.742859341E-3,1.712590992E-2,1.951317459E-2
1.834884458E1,1.465945957E-2,3.724822551E-3,1.143423021E-2,1.896089867E-2
1.835889758E1,-4.386436715E-3,-8.291296978E-3,2.355726242E-2,2.535608498E-2
1.836895158E1,-7.989641178E-3,-5.282886252E-3,9.336249232E-3,1.337567954E-2
1.837900458E1,-5.660498753E-3,4.704633169E-3,3.648662567E-3,8.215081127E-3
1.838905758E1,1.312854945E-3,2.580211814E-3,5.143795609E-3,5.902517631E-3
1.839911058E1,-2.104620764E-2,6.821471415E-3,-3.138317585E-2,3.839764387E-2
1.840916358E1,-4.343189874E-3,7.426512055E-4,3.343087077E-2,3.371999332E-2
1.841921658E1,1.016359599E-2,-2.924758997E-3,3.358406782E-2,3.520997742E-2
1.842926958E1,-1.231035553E-2,1.310251392E-3,3.014532030E-2,3.258837136E-2
1.843932258E1,-1.412303464E-2,-1.012650043E-2,3.055170178E-3,1.764483446E-2
1.844937558E1,-4.217318850E-3,5.087333433E-3,-1.685226023E-2,1.810153073E-2
1.845942858E1,-4.884471024E-3,-3.540306352E-3,-9.516343474E-3,1.126732530E-2
