"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.817379875E0,4.449347534E0,-7.285799103E0,3.093916168E0
3.827403875E0,6.682403870E0,-6.387517090E0,3.067870331E0
3.837427875E0,7.998916168E0,-4.607568512E0,1.238973541E0
3.847450875E0,8.249944153E0,-4.414769440E0,-1.874701538E0
3.857474875E0,7.436086578E0,-4.915627899E0,-4.118685150E0
3.867498875E0,5.434149628E0,-5.195994873E0,-4.768483887E0
3.877521875E0,5.736071777E0,-6.259533234E0,-5.422324219E0
3.887545875E0,6.317013702E0,-6.525530090E0,-3.971840515E0
3.897569875E0,7.225324860E0,-6.909331970E0,-1.570084991E0
3.907593875E0,7.899672546E0,-7.928263092E0,-3.465293884E-1
3.917616875E0,7.208559723E0,-8.119265900E0,1.080153809E0
3.927640875E0,7.359445953E0,-9.146429901E0,2.129471741E0
3.937664875E0,8.549770660E0,-1.065379532E1,2.902314606E0
3.947687875E0,9.819879456E0,-1.150672165E1,3.741619263E0
3.957711875E0,1.077728851E1,-1.188034470E1,3.989952850E0
3.967735875E0,1.216595078E1,-1.147139511E1,4.107458496E0
3.977758875E0,1.346315323E1,-1.050231033E1,4.019441528E0
3.987782875E0,1.410367126E1,-1.047072601E1,2.834355927E0
3.997806875E0,1.465183136E1,-1.165206940E1,1.473535767E0
4.007830875E0,1.503338791E1,-1.362107483E1,9.506730652E-1
4.017853875E0,1.500419861E1,-1.510538818E1,1.518891449E0
4.027877875E0,1.538066574E1,-1.569516174E1,2.905009003E0
4.037901875E0,1.687021820E1,-1.515912643E1,4.384532318E0
4.047924875E0,1.873923157E1,-1.398436935E1,5.538183289E0
4.057948875E0,1.961071930E1,-1.321556808E1,5.438490601E0
4.067972875E0,1.927511719E1,-1.346315323E1,4.440515900E0
4.077996875E0,1.857172989E1,-1.472877136E1,3.881428528E0
4.088019875E0,1.805545349E1,-1.583601883E1,3.993695068E0
