"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.944386000E0,2.098082016E1,-3.421285400E0,-4.337230682E0
1.954410000E0,2.075538895E1,-2.749332733E0,-2.444716187E0
1.964434000E0,2.125340332E1,-3.222798157E0,-3.028202820E0
1.974457000E0,2.112302444E1,-4.056414642E0,-5.497168579E0
1.984481000E0,2.080478622E1,-4.009562073E0,-8.052055664E0
1.994504000E0,2.182072357E1,-3.461701355E0,-8.199798431E0
2.004528000E0,2.192924789E1,-2.609972534E0,-7.386988678E0
2.014552000E0,2.246737885E1,-1.761536865E0,-7.684120789E0
2.024575000E0,2.361803604E1,-2.162702637E0,-6.503076782E0
2.034599000E0,2.310864532E1,-2.777025146E0,-5.962251434E0
2.044623000E0,2.213297424E1,-2.627935181E0,-7.081773376E0
2.054646000E0,2.142045593E1,-2.236499176E0,-7.091353455E0
2.064670000E0,2.142105469E1,-1.750759277E0,-5.354964294E0
2.074693000E0,2.262844391E1,-1.714684296E0,-3.033292236E0
2.084717000E0,2.311104034E1,-2.992876282E0,-2.324366455E0
2.094741000E0,2.329605560E1,-3.477867737E0,-2.602937164E0
2.104764000E0,2.385155045E1,-3.765719147E0,-2.025138702E0
2.114788000E0,2.375814468E1,-4.234095154E0,-1.733245697E0
2.124812000E0,2.284115158E1,-4.268673248E0,-2.230361938E0
2.134835000E0,2.170366699E1,-4.523892517E0,-2.985990601E0
2.144859000E0,2.119532410E1,-4.703069916E0,-3.594624939E0
2.154882000E0,2.230646347E1,-5.522316284E0,-3.051554260E0
2.164906000E0,2.274924271E1,-6.550528107E0,-1.067579956E0
2.174930000E0,2.252261398E1,-7.007976837E0,4.773573303E-1
2.184953000E0,2.274370422E1,-7.417375488E0,2.077230377E0
2.194977000E0,2.254162445E1,-6.854845276E0,3.579207001E0
2.205001000E0,2.285282730E1,-5.931265869E0,4.193978577E0
2.215024000E0,2.408686111E1,-5.721402283E0,4.195026398E0
2.225048000E0,2.491359192E1,-5.826483765E0,3.783981171E0
2.235071000E0,2.555845093E1,-5.788313141E0,3.816313934E0
2.245095000E0,2.573089233E1,-5.600753174E0,4.239933014E0
2.255119000E0,2.534200104E1,-5.648054810E0,4.276606750E0
2.265142000E0,2.527374298E1,-5.820196838E0,4.894372101E0
2.275166000E0,2.595153351E1,-5.795498199E0,6.852749634E0
2.285190000E0,2.669174423E1,-5.630092163E0,8.734935608E0
2.295213000E0,2.714200790E1,-5.479954376E0,9.099727020E0
2.305237000E0,2.703587860E1,-5.198240204E0,7.874824219E0
