"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.791452792E0,-1.828450203E0,1.529882103E-1,1.364418566E-1
2.801475792E0,-2.169841766E0,-1.091232970E-1,4.969659448E-1
2.811499792E0,-2.551021338E0,-2.318309397E-1,7.255383134E-1
2.821522792E0,-2.901608706E0,-1.444627345E-1,8.675180674E-1
2.831546792E0,-3.094773293E0,1.366423517E-1,9.930520058E-1
2.841569792E0,-3.110495329E0,5.766533017E-1,1.197461843E0
2.851593792E0,-2.980107784E0,9.746382236E-1,1.439217448E0
2.861616792E0,-2.769851923E0,1.310248375E0,1.580368638E0
2.871640792E0,-2.629987001E0,1.507775545E0,1.673537612E0
2.881663792E0,-2.626888752E0,1.519039154E0,1.747133374E0
2.891687792E0,-2.680016279E0,1.401101708E0,1.832630754E0
2.901710792E0,-2.632041454E0,1.066013694E0,1.930720091E0
2.911734792E0,-2.427192926E0,6.575176716E-1,1.953010082E0
2.921757792E0,-2.118587017E0,4.683655500E-1,1.894582152E0
2.931780792E0,-1.857274294E0,3.743382543E-2,1.724275351E0
2.941804792E0,-1.590954185E0,-4.118933976E-1,1.641782641E0
2.951827792E0,-1.393848062E0,-5.558978319E-1,1.519635439E0
2.961851875E0,-1.296459436E0,-4.040641189E-1,1.526294947E0
2.971874875E0,-1.246022224E0,8.298900723E-2,1.851910233E0
2.981898875E0,-1.260487437E0,9.169405699E-1,2.252635002E0
2.991921875E0,-1.474534750E0,1.747796535E0,2.462360382E0
3.001945875E0,-1.725690246E0,2.250136137E0,2.448986292E0
3.011968875E0,-1.730927587E0,2.274757862E0,2.383077860E0
3.021992875E0,-1.441056609E0,1.854762554E0,2.340441227E0
3.032015875E0,-1.042154789E0,1.403398156E0,2.297528744E0
3.042039875E0,-8.041275144E-1,1.496644497E0,2.295801163E0
3.052062875E0,-7.545426488E-1,1.951621890E0,2.295069695E0
3.062086875E0,-7.974440455E-1,2.521338940E0,2.263278961E0
3.072109875E0,-8.165331483E-1,3.073276997E0,2.205006361E0
3.082133875E0,-7.889824510E-1,3.395768642E0,2.114635706E0
3.092156875E0,-7.243239880E-1,3.477128029E0,1.983800888E0
3.102179875E0,-6.587689519E-1,3.307963133E0,1.848369837E0
3.112203875E0,-5.993983150E-1,3.154521942E0,1.644184351E0
3.122226875E0,-4.479304850E-1,2.842466354E0,1.429930091E0
3.132250875E0,-2.800486386E-1,2.463602781E0,1.224781632E0
3.142273875E0,-1.141784564E-1,2.090474367E0,1.033228993E0
3.152297875E0,5.571056157E-2,1.702332497E0,8.425403833E-1
3.162320875E0,2.508646250E-1,1.330161929E0,6.283221245E-1
3.172344875E0,5.154712200E-1,1.010095716E0,3.933210373E-1
3.182367875E0,8.445239663E-1,7.629247308E-1,1.281708479E-1
3.192391875E0,1.147327542E0,6.705453396E-1,-1.244890690E-1
3.202414875E0,1.421693921E0,6.341713667E-1,-3.451096117E-1
3.212438875E0,1.690366149E0,7.161449194E-1,-5.307531357E-1
3.222461875E0,1.943813920E0,1.043440223E0,-6.971130967E-1
3.232485875E0,2.153604031E0,1.610249043E0,-8.685019016E-1
3.242508875E0,2.138655901E0,2.066370964E0,-1.057190418E0
3.252532875E0,1.489962697E0,1.774247289E0,-1.257939219E0
3.262555875E0,3.577663600E-1,6.784040332E-1,-1.169996262E0
3.272578875E0,-8.700194955E-2,-4.823618233E-1,-6.568889618E-1
3.282602875E0,1.204481721E-1,-8.009624481E-1,-9.426099807E-2
3.292625875E0,2.319405973E-1,-2.838267684E-1,3.785922825E-1
3.302649875E0,8.257560432E-2,6.625882387E-1,6.426399350E-1
3.312672875E0,-1.580547243E-1,1.509906650E0,7.253897786E-1
3.322696875E0,-2.683176100E-1,1.723678589E0,5.760013461E-1
3.332719875E0,-5.621282011E-2,1.452042580E0,3.011825383E-1
3.342743875E0,4.268470407E-1,9.888496995E-1,-3.793002665E-2
3.352766875E0,9.862238765E-1,5.526121259E-1,-5.129745007E-1
3.362790875E0,1.377259016E0,-4.566192999E-2,-9.165198207E-1
3.372813875E0,1.453851461E0,-6.730409265E-1,-1.076196909E0
3.382837875E0,1.376229405E0,-1.185211897E0,-1.094828606E0
3.392860875E0,1.230971456E0,-1.481446028E0,-9.155369401E-1
3.402884875E0,7.329987288E-1,-1.639927268E0,-5.140430331E-1
3.412907875E0,6.760291755E-2,-1.309243083E0,-1.333161592E-1
3.422931875E0,-2.189518958E-1,-7.160801888E-1,-9.052476287E-2
3.432954875E0,-4.711369053E-2,-4.233254790E-1,-2.454023659E-1
3.442977875E0,3.671274185E-1,-2.989228368E-1,-4.810404480E-1
3.453001875E0,7.101891637E-1,-2.089265734E-1,-7.261290550E-1
3.463024875E0,9.626259804E-1,-2.451713979E-1,-8.786951303E-1
3.473048875E0,1.174279809E0,-2.556084692E-1,-9.858289957E-1
3.483071875E0,1.382924914E0,-1.850421727E-1,-1.094767809E0
3.493095875E0,1.544628024E0,-4.868688807E-2,-1.276622653E0
3.503118875E0,1.622586727E0,4.897278249E-1,-1.403103590E0
3.513142875E0,1.748802066E0,1.024238467E0,-1.388370633E0
3.523165875E0,1.811274767E0,1.170332074E0,-1.266648650E0
3.533189875E0,1.670153856E0,9.986659884E-1,-1.097125649E0
3.543212875E0,1.421289444E0,8.525399566E-1,-8.518722653E-1
3.553236875E0,1.300533652E0,7.425018549E-1,-5.690095425E-1
3.563259875E0,1.356424093E0,5.806479454E-1,-3.364031613E-1
3.573283875E0,1.484420657E0,2.990587950E-1,-1.313072443E-1
3.583306875E0,1.624902368E0,-1.611804515E-1,6.746602803E-2
3.593330875E0,1.758969784E0,-6.321384907E-1,2.153456211E-1
3.603353875E0,1.887587667E0,-9.834427238E-1,2.531454563E-1
3.613376875E0,1.983673692E0,-1.078382015E0,1.303942502E-1
3.623400875E0,2.039245367E0,-9.839853048E-1,-4.343506321E-2
3.633423875E0,2.025976419E0,-8.016276360E-1,-2.425593585E-1
3.643447875E0,1.904060960E0,-5.812590718E-1,-4.765287340E-1
3.653470875E0,1.691134095E0,-3.716035783E-1,-7.383663654E-1
3.663494875E0,1.428603649E0,-2.734546363E-1,-9.447477460E-1
3.673517875E0,1.161874533E0,-2.940518558E-1,-9.707018733E-1
3.683541875E0,9.649134874E-1,-3.942783475E-1,-9.339353442E-1
3.693564875E0,8.877158165E-1,-4.829656482E-1,-8.892207146E-1
3.703588875E0,9.053922296E-1,-5.144920945E-1,-8.077618480E-1
3.713611875E0,8.898469210E-1,-4.829899073E-1,-6.602814198E-1
3.723635875E0,8.420314789E-1,-4.793158174E-1,-6.182580590E-1
3.733658875E0,8.503775001E-1,-5.601086617E-1,-6.689314842E-1
3.743682875E0,8.948264122E-1,-5.656099319E-1,-7.274366021E-1
3.753705875E0,9.463462830E-1,-4.642800689E-1,-8.019968867E-1
3.763728875E0,9.833016396E-1,-3.184165955E-1,-8.672259450E-1
3.773752875E0,9.931660295E-1,-2.312451899E-1,-8.941566348E-1
3.783775875E0,9.081179500E-1,-3.753440380E-1,-8.496016860E-1
3.793799875E0,6.832063198E-1,-7.028282881E-1,-7.759396434E-1
3.803822875E0,4.197767973E-1,-8.923694491E-1,-7.528522015E-1
3.813846875E0,2.204324007E-1,-8.403182626E-1,-6.311515570E-1
3.823869875E0,6.527078897E-2,-7.032170892E-1,-5.282110572E-1
3.833893875E0,-2.242355943E-1,-6.900590062E-1,-5.703307390E-1
3.843916875E0,-6.360489726E-1,-4.972938299E-1,-5.653623939E-1
3.853940875E0,-9.345335364E-1,-5.701314658E-2,-5.340901017E-1
3.863963875E0,-1.084556103E0,3.719206452E-1,-4.652791023E-1
3.873987875E0,-1.210438967E0,5.316333175E-1,-3.233925700E-1
3.884010875E0,-1.490956068E0,3.715850413E-1,-5.613155663E-2
