"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.208661917E0,1.493444366E0,1.917228104E1,3.681145020E0
3.218688917E0,3.704795837E-1,1.718725891E1,2.942580872E0
3.228714917E0,-2.329156494E-1,1.481963242E1,8.532257080E-1
3.238740917E0,-3.577560425E-2,1.087443649E1,-2.318528595E0
3.248766917E0,-1.538051605E0,5.493426361E0,-6.440207520E0
3.258792917E0,-3.615581360E0,2.228266296E0,-8.333021393E0
3.268818917E0,-7.090904388E0,-3.212918701E0,-5.329367523E0
3.278844917E0,-7.934550018E0,-7.491022339E0,-1.679058380E0
3.288870917E0,-7.476951599E0,-1.030996033E1,1.650168457E0
3.298896917E0,-6.647975464E0,-1.331885330E1,3.439846802E-1
3.308922917E0,-5.969137115E0,-1.487322098E1,-4.099974060E0
3.318948917E0,-5.945635986E0,-1.524639496E1,-7.244485016E0
3.328974917E0,-6.725963287E0,-1.453417603E1,-6.872508545E0
3.339000917E0,-7.189998322E0,-1.129670837E1,-3.087030487E0
3.349026917E0,-6.761589203E0,-6.440357208E0,1.835932159E0
3.359052917E0,-5.540578308E0,-1.644929352E0,4.873565369E0
3.369078917E0,-3.990401917E0,2.297422485E0,5.610183563E0
3.379104917E0,-2.401306458E0,5.012326813E0,5.437592468E0
3.389130917E0,-1.575473785E0,6.923402710E0,4.305796051E0
3.399156917E0,-1.796264648E-3,8.490344238E0,3.709136810E0
3.409182917E0,2.348316650E0,1.124985580E1,3.258723450E0
3.419208917E0,4.238286438E0,1.316512299E1,6.734495544E-1
3.429234917E0,5.971532135E0,1.540536438E1,-7.759114838E0
3.439260917E0,9.004225616E0,1.523546768E1,-1.309940964E1
3.449286917E0,8.401429138E0,9.613608398E0,-1.658281586E1
3.459312917E0,3.130589905E0,5.677244110E0,-1.467009338E1
3.469338917E0,-1.224453735E0,9.408834229E0,-1.250065475E1
3.479364917E0,-2.844085693E0,2.035347473E1,-2.080224152E0
3.489390917E0,-1.251442612E1,3.488196259E1,3.639082489E1
3.499416917E0,-1.901450912E1,2.271481430E1,6.803052979E0
3.509442917E0,-1.308354263E1,1.062759979E1,-1.808075089E1
3.519468917E0,-7.041357422E0,6.263724518E0,-1.248838028E1
3.529494917E0,-3.134781189E0,4.259242859E0,-5.598058777E0
3.539520917E0,-2.827170868E0,4.989274750E0,1.855990448E0
3.549546917E0,-3.419788513E0,8.717122650E0,7.469766541E0
3.559572917E0,-4.516707458E0,1.423973831E1,2.580783234E0
3.569598917E0,-5.747747498E0,1.995709900E1,-4.107159119E0
3.579624917E0,-6.146069183E0,2.562072144E1,-3.512745209E0
3.589651917E0,-5.033732300E0,3.003384430E1,3.146007843E0
3.599677917E0,-2.321821747E0,3.113630173E1,5.956263885E0
3.609703917E0,4.210743713E-1,2.857497803E1,9.311985626E0
3.619729917E0,1.022673340E0,2.435974365E1,9.176966400E0
3.629755917E0,3.676354980E-1,1.927826065E1,8.461604004E0
3.639781917E0,-1.232536926E0,1.554397614E1,6.681805115E0
3.649807917E0,-2.089205475E0,1.308084824E1,3.261717224E0
3.659833917E0,-1.814676361E0,1.002330643E1,2.137554932E0
3.669859917E0,-2.217488708E0,7.091054077E0,3.209026794E0
3.679885917E0,-1.768721924E0,4.042792969E0,4.330345001E0
3.689911917E0,-2.043251038E-1,1.238524475E0,4.230951691E0
3.699937917E0,1.021326141E0,8.261320496E-1,3.900139618E0
3.709963917E0,4.938530273E0,2.469265137E0,5.977070618E-1
3.719989917E0,5.508844299E0,5.657485199E0,4.221221924E-1
3.730016333E0,4.233197021E0,6.161936188E0,1.360071716E0
3.740042333E0,3.318299561E0,5.294490051E0,2.755320282E0
3.750068333E0,2.012864227E0,3.566633148E0,2.136806488E0
3.760094333E0,7.518864441E-1,1.563498688E0,1.204994202E-1
3.770120333E0,1.202599182E0,-2.336640930E-1,-2.058369598E0
3.780146333E0,1.324296112E0,-5.080435181E-1,-2.633024597E0
3.790172333E0,-1.501228180E0,-5.897735596E-1,-7.568261719E-1
3.800198333E0,-3.795058136E0,-1.230291595E0,7.923023987E-1
3.810224333E0,-4.113446045E0,-1.505569153E0,-8.972341919E-1
3.820250333E0,-4.502786407E0,1.619631958E-1,-4.276906128E0
3.830276333E0,-6.316414948E0,2.955903168E0,-4.154460754E0
3.840302333E0,-6.490053864E0,6.752907257E0,-5.432203674E-1
3.850328333E0,-5.110821991E0,1.263327896E1,1.292262726E0
3.860354333E0,-4.456532593E0,1.902828049E1,-9.822573853E-1
3.870380333E0,-5.041366425E0,2.560440536E1,-1.621428223E0
3.880406333E0,-4.184697876E0,2.940350510E1,-1.393601990E-1
3.890432333E0,-3.128643951E0,2.833832016E1,-3.550616455E-1
3.900458333E0,-5.102140045E0,2.617052811E1,-9.653425598E-1
3.910484333E0,-8.341553650E0,2.565993988E1,-6.607260132E-1
3.920510333E0,-8.718619537E0,2.713287689E1,1.236428833E-1
3.930536333E0,-8.261919250E0,2.753134827E1,1.976639557E0
3.940562333E0,-9.963580627E0,2.389645706E1,3.798800354E0
3.950588333E0,-1.120420074E1,1.798375259E1,5.346881104E0
3.960614333E0,-6.243516541E0,1.528830780E1,5.934409332E0
3.970641333E0,-3.128494263E-1,1.500838989E1,5.234913940E0
3.980667333E0,1.807341614E0,1.467054245E1,4.564907227E0
3.990693333E0,2.583926697E0,1.366972366E1,3.463198242E0
4.000719333E0,2.408192139E0,1.121512802E1,1.512903900E0
4.010745333E0,2.335892487E0,7.823630676E0,-1.384920044E0
4.020771333E0,1.825154572E0,4.473148041E0,-6.290818176E0
4.030797333E0,-7.854167175E-1,1.331780548E0,-8.342751160E0
4.040823333E0,-4.559518433E0,-6.719526672E-1,-4.527185669E0
4.050849333E0,-6.048322449E0,-4.563410339E0,-2.402354279E0
4.060875333E0,-4.681215363E0,-6.865922241E0,-1.490001526E0
4.070901333E0,-2.887794800E0,-8.897347870E0,-9.186396790E-1
