"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.952001750E0,3.146259487E-2,2.594785452E0,9.333570600E-1
2.962025750E0,2.806013823E-2,2.593858480E0,9.382359385E-1
2.972049750E0,2.849032171E-2,2.594269276E0,9.404408932E-1
2.982073750E0,2.290993370E-2,2.594957829E0,9.433181882E-1
2.992096750E0,2.041869797E-2,2.594484806E0,9.468440413E-1
3.002120750E0,1.505482383E-2,2.593063593E0,9.478680491E-1
3.012144750E0,1.194807980E-2,2.593634129E0,9.495901465E-1
3.022168750E0,1.209455356E-2,2.588413000E0,9.440585375E-1
3.032192750E0,1.584335230E-2,2.584658861E0,9.400706291E-1
3.042215750E0,1.765030809E-2,2.575905323E0,9.315732718E-1
3.052239750E0,1.975214109E-2,2.567562103E0,9.274581671E-1
3.062263750E0,1.702746190E-2,2.560337305E0,9.225222468E-1
3.072287750E0,1.631675661E-2,2.557118416E0,9.222750068E-1
3.082310750E0,1.775273308E-2,2.556130171E0,9.253557920E-1
3.092334750E0,1.422590762E-2,2.556627035E0,9.290192127E-1
3.102358750E0,1.285944041E-2,2.558067322E0,9.357495904E-1
3.112382750E0,1.282106992E-2,2.559156656E0,9.394851327E-1
3.122406750E0,1.453454792E-2,2.559707880E0,9.391258955E-1
3.132429750E0,1.936366782E-2,2.560076714E0,9.387050271E-1
3.142453750E0,2.352965064E-2,2.561931610E0,9.423453212E-1
3.152477750E0,2.312428690E-2,2.567823887E0,9.456020594E-1
3.162501750E0,2.389686927E-2,2.574251413E0,9.443485141E-1
3.172525750E0,2.167101949E-2,2.586239100E0,9.483867884E-1
3.182548750E0,1.862010173E-2,2.593331575E0,9.511745572E-1
3.192572750E0,1.505870931E-2,2.605636835E0,9.524434805E-1
3.202596750E0,1.569760218E-2,2.613686800E0,9.483038187E-1
3.212620750E0,1.541272085E-2,2.615304708E0,9.380996227E-1
3.222644750E0,1.737546921E-2,2.617348433E0,9.348481297E-1
3.232667750E0,1.706008799E-2,2.615235567E0,9.291037917E-1
3.242691750E0,2.400854230E-2,2.616410017E0,9.262148142E-1
3.252715750E0,2.038740553E-2,2.612447262E0,9.212949276E-1
3.262739750E0,1.832878217E-2,2.608927965E0,9.232675433E-1
3.272763750E0,1.951066405E-2,2.602671385E0,9.263027906E-1
3.282786750E0,2.137860470E-2,2.595336676E0,9.284985662E-1
3.292810750E0,1.310459059E-2,2.592067242E0,9.328390360E-1
3.302834750E0,7.720744237E-3,2.587857962E0,9.373059273E-1
3.312858750E0,6.207073107E-3,2.583545685E0,9.450848103E-1
3.322882750E0,8.010299876E-3,2.583089113E0,9.542809725E-1
