"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.527103458E0,1.732715368E0,3.864724040E-1,-1.191841006E0
2.537127458E0,1.971830130E0,4.585772455E-1,-1.068999767E0
2.547151458E0,2.051795959E0,2.333132625E-1,-1.015358925E0
2.557175458E0,2.028224230E0,-1.805097461E-1,-9.735480547E-1
2.567200458E0,1.996612787E0,-5.821528435E-1,-9.151955247E-1
2.577224458E0,1.940761209E0,-9.167137742E-1,-8.868852854E-1
2.587248458E0,1.872760415E0,-1.351194859E0,-9.173771143E-1
2.597272458E0,1.744823575E0,-1.689083457E0,-9.853529930E-1
2.607296458E0,1.559221148E0,-1.791901350E0,-1.073470116E0
2.617321458E0,1.386520147E0,-1.617139459E0,-1.173401952E0
2.627345458E0,1.289120436E0,-1.227551699E0,-1.280792832E0
2.637369458E0,1.244849682E0,-6.578084230E-1,-1.394569635E0
2.647393458E0,1.189515352E0,-8.385937661E-2,-1.488337159E0
2.657417458E0,1.088382602E0,2.592545748E-1,-1.531916142E0
2.667442458E0,9.712706208E-1,1.473850161E-1,-1.535982966E0
2.677466458E0,8.827293515E-1,-2.615851760E-1,-1.473284721E0
2.687490458E0,8.838247061E-1,-7.637704611E-1,-1.327699780E0
2.697514458E0,9.487230182E-1,-1.263961196E0,-1.115039468E0
2.707538458E0,9.711568356E-1,-1.659582376E0,-9.117372632E-1
2.717563083E0,8.775813580E-1,-1.857648015E0,-8.020973206E-1
2.727587083E0,6.387968659E-1,-1.719336152E0,-7.628366351E-1
2.737611083E0,3.080157340E-1,-1.199815989E0,-7.379220128E-1
2.747635083E0,3.166227043E-2,-4.202387035E-1,-7.029761672E-1
2.757659083E0,-1.527962536E-1,9.302381426E-2,-6.203635931E-1
2.767684083E0,-4.011451900E-1,9.131005406E-2,-4.448406100E-1
2.777708083E0,-6.306388378E-1,-8.849433064E-2,-2.179414034E-1
2.787732083E0,-7.481827736E-1,-1.490658075E-1,-1.234589331E-2
2.797756083E0,-8.556282520E-1,-1.365452260E-1,1.800858676E-1
2.807780083E0,-9.920065999E-1,-3.959369063E-1,4.179306328E-1
2.817805083E0,-1.398349881E0,-1.081928134E0,7.098591328E-1
2.827829083E0,-2.054896832E0,-1.914034724E0,9.568774700E-1
2.837853083E0,-2.527049303E0,-2.256468058E0,1.094061136E0
2.847877083E0,-2.759155273E0,-1.931683540E0,1.154534817E0
2.857901083E0,-2.954543352E0,-1.664836407E0,1.314655185E0
2.867925083E0,-3.145697117E0,-1.716359735E0,1.488401890E0
2.877950083E0,-3.051272631E0,-1.526732564E0,1.672771692E0
2.887974083E0,-2.669789314E0,-8.629279733E-1,1.902798891E0
2.897998083E0,-2.300555468E0,1.150127426E-1,2.223995447E0
2.908022083E0,-2.067048311E0,1.397804141E0,2.606631756E0
2.918046083E0,-2.005599499E0,2.436277151E0,2.942978621E0
2.928071083E0,-1.865722299E0,2.692903280E0,3.222900629E0
2.938095083E0,-1.507241726E0,2.291843653E0,3.550082684E0
2.948119083E0,-1.099485874E0,1.455596089E0,3.902650118E0
2.958143083E0,-8.541880250E-1,2.743187547E-1,4.193294048E0
2.968167083E0,-8.136878610E-1,-8.135951161E-1,4.179503441E0
2.978192083E0,-8.639954925E-1,-1.089963794E0,3.803377867E0
2.988216083E0,-8.954932690E-1,-1.148345992E-1,3.145317793E0
2.998240083E0,-8.474373221E-1,1.642705560E0,2.386618853E0
3.008264083E0,-8.051024079E-1,2.840835094E0,1.749240041E0
3.018288083E0,-8.121967912E-1,2.712407351E0,1.420883656E0
3.028313083E0,-8.392925262E-1,1.806846261E0,1.522233725E0
3.038337083E0,-8.393868208E-1,8.952802420E-1,1.991110921E0
3.048361083E0,-8.446131349E-1,8.114666343E-1,2.367410898E0
3.058385083E0,-8.599545360E-1,1.417684078E0,2.335482359E0
3.068409083E0,-9.137207866E-1,2.191648960E0,2.100420237E0
3.078434083E0,-9.883678555E-1,2.826801062E0,1.848027229E0
3.088458083E0,-1.098120093E0,3.151534557E0,1.609243870E0
3.098482083E0,-1.167653680E0,3.270375729E0,1.458127856E0
3.108506083E0,-1.152223945E0,3.281773806E0,1.408612609E0
3.118530083E0,-1.017585516E0,3.076249361E0,1.333540201E0
3.128554083E0,-7.595751882E-1,2.701901674E0,1.177341700E0
3.138579083E0,-4.801685512E-1,2.249610424E0,9.924077988E-1
3.148603083E0,-2.647499740E-1,1.799152374E0,8.187785149E-1
3.158627083E0,-6.847901642E-2,1.393742323E0,6.442825794E-1
3.168651083E0,1.267945915E-1,1.143917322E0,4.481245875E-1
3.178675083E0,3.358410299E-1,9.935054183E-1,2.621094286E-1
3.188700083E0,5.662629008E-1,8.620504737E-1,1.015510410E-1
3.198724083E0,7.878962159E-1,8.538644314E-1,-7.372197509E-2
3.208748083E0,9.914052486E-1,9.363569021E-1,-2.905074954E-1
3.218772083E0,1.165000439E0,1.099822521E0,-5.005629659E-1
3.228796083E0,1.322840929E0,1.291934252E0,-7.097879648E-1
3.238821083E0,1.465191841E0,1.446775198E0,-8.764102459E-1
3.248845083E0,1.579474330E0,1.547800303E0,-1.017883897E0
3.258869083E0,1.651697874E0,1.582043529E0,-1.118276238E0
3.268893083E0,1.707948565E0,1.533354044E0,-1.254616976E0
3.278917083E0,1.755953908E0,1.353970170E0,-1.331125855E0
3.288942083E0,1.738374949E0,9.406823516E-1,-1.270055771E0
3.298966083E0,1.685617685E0,9.831840545E-2,-1.025487065E0
3.308990083E0,1.600248098E0,-1.231552839E0,-7.208676338E-1
3.319014083E0,1.193606257E0,-2.612868071E0,-4.334492087E-1
3.329038083E0,3.102768660E-1,-3.106659889E0,-7.074169815E-2
