"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.617764958E0,1.300794983E-1,2.341131592E-1,9.740544434E0
2.627788958E0,1.233435059E-1,2.266287231E-1,9.738448792E0
2.637812958E0,1.104702759E-1,2.291734314E-1,9.736353149E0
2.647836958E0,1.172062683E-1,2.294728088E-1,9.741891632E0
2.657860958E0,1.260379028E-1,2.372566223E-1,9.737700348E0
2.667884958E0,1.137634277E-1,2.444416809E-1,9.745633850E0
2.677908958E0,1.227447510E-1,2.523751831E-1,9.742490387E0
2.687933958E0,1.257385254E-1,2.365081787E-1,9.747579803E0
2.697957958E0,1.222956848E-1,2.347119141E-1,9.749226379E0
2.707981958E0,1.243913269E-1,2.430944824E-1,9.736951904E0
2.718005958E0,1.121168518E-1,2.360591125E-1,9.718240814E0
2.728029958E0,1.056802368E-1,2.408491516E-1,9.742191010E0
2.738053958E0,1.160087585E-1,2.372566223E-1,9.731563110E0
2.748077958E0,1.291813660E-1,2.384541321E-1,9.736802216E0
2.758101958E0,1.368154907E-1,2.279759216E-1,9.741442566E0
2.768125958E0,1.408570862E-1,2.362088013E-1,9.721533966E0
2.778149958E0,1.332229614E-1,2.439926147E-1,9.724527740E0
2.788174958E0,1.115180969E-1,2.483335876E-1,9.742041321E0
2.798198958E0,1.125659180E-1,2.543211365E-1,9.736951904E0
2.808222958E0,1.199006653E-1,2.525248718E-1,9.727222137E0
2.818246958E0,1.133143616E-1,2.435435486E-1,9.730515289E0
2.828270958E0,1.330732727E-1,2.456391907E-1,9.737251282E0
2.838294958E0,1.380130005E-1,2.426454163E-1,9.731563110E0
2.848318958E0,1.350192261E-1,2.287243652E-1,9.721683655E0
2.858342958E0,1.287322998E-1,2.243833923E-1,9.725126495E0
2.868366958E0,1.219963074E-1,2.344125366E-1,9.739496613E0
2.878391958E0,1.182540894E-1,2.371069336E-1,9.746981049E0
2.888415958E0,1.127156067E-1,2.380050659E-1,9.729018402E0
2.898439958E0,1.122665405E-1,2.522254944E-1,9.734257507E0
2.908463958E0,1.371148682E-1,2.469863892E-1,9.743687897E0
2.918487958E0,1.213975525E-1,2.401007080E-1,9.723330231E0
2.928511958E0,1.255888367E-1,2.332150269E-1,9.735754395E0
2.938535958E0,1.209484863E-1,2.209405518E-1,9.740245056E0
2.948559958E0,1.258882141E-1,2.357597351E-1,9.726174316E0
2.958583958E0,1.184037781E-1,2.309696960E-1,9.720935211E0
2.968608958E0,1.110690308E-1,2.305206299E-1,9.726922760E0
2.978632958E0,1.233435059E-1,2.453398132E-1,9.729168091E0
2.988656958E0,1.207987976E-1,2.327659607E-1,9.736353149E0
2.998680958E0,1.282832336E-1,2.544708252E-1,9.725126495E0
3.008704958E0,1.215472412E-1,2.472857666E-1,9.740544434E0
3.018728958E0,1.053808594E-1,2.507286072E-1,9.732610931E0
3.028752958E0,1.061293030E-1,2.347119141E-1,9.737400970E0
3.038776958E0,1.194515991E-1,2.398013306E-1,9.733509064E0
3.048800958E0,1.270857239E-1,2.335144043E-1,9.730964355E0
3.058824958E0,1.435514832E-1,2.335144043E-1,9.727970581E0
3.068849958E0,1.454974365E-1,2.411485291E-1,9.737251282E0
3.078873958E0,1.202000427E-1,2.335144043E-1,9.743538208E0
3.088897958E0,1.106199646E-1,2.423460388E-1,9.728419647E0
3.098921958E0,1.231938171E-1,2.459385681E-1,9.742041321E0
3.108945958E0,1.151106262E-1,2.439926147E-1,9.727521515E0
3.118969958E0,1.125659180E-1,2.457888794E-1,9.725874939E0
3.128993833E0,1.228944397E-1,2.499801636E-1,9.734257507E0
3.139017833E0,1.170565796E-1,2.336640930E-1,9.734706573E0
3.149041833E0,1.293310547E-1,2.380050659E-1,9.731114044E0
3.159066833E0,1.260379028E-1,2.405497742E-1,9.739346924E0
3.169090833E0,1.279838562E-1,2.329156494E-1,9.727820892E0
3.179114833E0,1.230441284E-1,2.433938599E-1,9.745933228E0
3.189138833E0,1.190025330E-1,2.480342102E-1,9.735305328E0
3.199162833E0,1.185534668E-1,2.421963501E-1,9.735455017E0
3.209186833E0,1.243913269E-1,2.390528870E-1,9.740245056E0
3.219210833E0,1.194515991E-1,2.495310974E-1,9.733808441E0
3.229234833E0,1.098715210E-1,2.374063110E-1,9.733059998E0
3.239258833E0,1.261875916E-1,2.393522644E-1,9.736802216E0
3.249282833E0,1.184037781E-1,2.411485291E-1,9.736053772E0
3.259307833E0,1.248403931E-1,2.323168945E-1,9.733808441E0
3.269331833E0,1.255888367E-1,2.432441711E-1,9.741592255E0
3.279355833E0,1.173559570E-1,2.344125366E-1,9.737700348E0
3.289379833E0,1.190025330E-1,2.426454163E-1,9.732610931E0
3.299403833E0,1.269360352E-1,2.582130432E-1,9.737101593E0
3.309427833E0,1.169068909E-1,2.517764282E-1,9.737251282E0
3.319451833E0,1.077758789E-1,2.429447937E-1,9.733808441E0
3.329475833E0,1.128652954E-1,2.459385681E-1,9.739795990E0
3.339499833E0,1.308279419E-1,2.469863892E-1,9.728419647E0
3.349523833E0,1.270857239E-1,2.266287231E-1,9.744436340E0
3.359548833E0,1.249900818E-1,2.284249878E-1,9.739197235E0
3.369572833E0,1.225950623E-1,2.263293457E-1,9.718989258E0
3.379596833E0,1.170565796E-1,2.261796570E-1,9.739197235E0
3.389620833E0,1.206491089E-1,2.565664673E-1,9.753567352E0
3.399644833E0,1.160087585E-1,2.444416809E-1,9.721533966E0
3.409668833E0,1.204994202E-1,2.362088013E-1,9.742640076E0
3.419692833E0,1.243913269E-1,2.420466614E-1,9.733808441E0
3.429716833E0,1.240919495E-1,2.508782959E-1,9.723779297E0
3.439740833E0,1.237925720E-1,2.341131592E-1,9.737850037E0
3.449764833E0,1.160087585E-1,2.433938599E-1,9.742939453E0
3.459789833E0,1.178050232E-1,2.480342102E-1,9.728868713E0
3.469813833E0,1.206491089E-1,2.333647156E-1,9.738448792E0
3.479837833E0,1.200503540E-1,2.341131592E-1,9.741442566E0
3.489861833E0,1.258882141E-1,2.504292297E-1,9.733209686E0
3.499885833E0,1.158590698E-1,2.463876343E-1,9.745484161E0
3.509909833E0,1.320254517E-1,2.427951050E-1,9.742340698E0
3.519933833E0,1.212478638E-1,2.465373230E-1,9.733359375E0
3.529957833E0,1.128652954E-1,2.507286072E-1,9.744586029E0
3.539981833E0,1.134640503E-1,2.357597351E-1,9.734556885E0
3.550005833E0,1.215472412E-1,2.263293457E-1,9.728419647E0
3.560030833E0,1.154100037E-1,2.248324585E-1,9.744735718E0
3.570054833E0,1.263372803E-1,2.366578674E-1,9.735455017E0
3.580078833E0,1.302291870E-1,2.377056885E-1,9.727222137E0
3.590102833E0,1.239422607E-1,2.499801636E-1,9.735005951E0
3.600126833E0,1.267863464E-1,2.523751831E-1,9.719588013E0
3.610150833E0,1.184037781E-1,2.471360779E-1,9.736802216E0
3.620174833E0,1.167572021E-1,2.507286072E-1,9.729916534E0
3.630198833E0,1.213975525E-1,2.454895020E-1,9.725276184E0
3.640222833E0,1.202000427E-1,2.418969727E-1,9.738748169E0
3.650246833E0,1.236428833E-1,2.272274780E-1,9.736203461E0
3.660271833E0,1.356179810E-1,2.409988403E-1,9.738748169E0
3.670295833E0,1.193019104E-1,2.444416809E-1,9.721683655E0
3.680319833E0,1.353186035E-1,2.453398132E-1,9.732610931E0
3.690343833E0,1.145118713E-1,2.395019531E-1,9.741891632E0
3.700367833E0,1.158590698E-1,2.462379456E-1,9.742490387E0
3.710391833E0,1.166075134E-1,2.547702026E-1,9.735005951E0
3.720415833E0,1.215472412E-1,2.441423035E-1,9.738748169E0
3.730439833E0,1.270857239E-1,2.315684509E-1,9.744436340E0
3.740463833E0,1.339714050E-1,2.368075562E-1,9.728419647E0
3.750487833E0,1.252894592E-1,2.371069336E-1,9.733658752E0
3.760512833E0,1.225950623E-1,2.368075562E-1,9.736353149E0
3.770536833E0,1.103205872E-1,2.345622253E-1,9.732161865E0
3.780560833E0,1.199006653E-1,2.366578674E-1,9.739945679E0
3.790584833E0,1.213975525E-1,2.406994629E-1,9.738748169E0
3.800608833E0,1.231938171E-1,2.384541321E-1,9.732161865E0
3.810632833E0,1.254391479E-1,2.453398132E-1,9.731114044E0
3.820656833E0,1.239422607E-1,2.380050659E-1,9.741143188E0
3.830680833E0,1.260379028E-1,2.451901245E-1,9.726773071E0
3.840704833E0,1.255888367E-1,2.625540161E-1,9.737700348E0
3.850728833E0,1.086740112E-1,2.424957275E-1,9.735305328E0
3.860752833E0,1.131646729E-1,2.402503967E-1,9.724827118E0
3.870777833E0,1.188528442E-1,2.380050659E-1,9.725575562E0
3.880801833E0,1.237925720E-1,2.365081787E-1,9.737251282E0
3.890825833E0,1.213975525E-1,2.309696960E-1,9.735904083E0
3.900849833E0,1.299298096E-1,2.279759216E-1,9.726473694E0
3.910873833E0,1.272354126E-1,2.546205139E-1,9.737400970E0
3.920897833E0,1.306782532E-1,2.499801636E-1,9.743687897E0
3.930921833E0,1.206491089E-1,2.553689575E-1,9.743987274E0
3.940945833E0,1.233435059E-1,2.312690735E-1,9.745933228E0
3.950969833E0,1.263372803E-1,2.543211365E-1,9.734556885E0
3.960993833E0,1.257385254E-1,2.435435486E-1,9.726623383E0
3.971018833E0,1.255888367E-1,2.396516418E-1,9.729168091E0
3.981042833E0,1.213975525E-1,2.306703186E-1,9.726473694E0
3.991066833E0,1.176553345E-1,2.377056885E-1,9.726922760E0
4.001090833E0,1.191522217E-1,2.514770508E-1,9.728269958E0
4.011114833E0,1.212478638E-1,2.546205139E-1,9.737550659E0
4.021138833E0,1.273851013E-1,2.421963501E-1,9.732461243E0
4.031162833E0,1.112187195E-1,2.471360779E-1,9.742640076E0
