"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.959692208E0,2.101766109E0,5.711229324E0,-6.166009426E0
3.969716208E0,1.675066352E0,6.119242668E0,-5.634184837E0
3.979740208E0,1.193411708E0,6.787042618E0,-5.048539639E0
3.989764208E0,7.580109239E-1,7.423378944E0,-4.403136730E0
3.999788208E0,4.224818349E-1,7.804217815E0,-3.716639519E0
4.009812208E0,2.816062272E-1,7.759284973E0,-3.113973618E0
4.019835208E0,3.839611411E-1,7.321549892E0,-2.649627924E0
4.029859208E0,6.449016333E-1,6.593614578E0,-2.278912067E0
4.039883208E0,1.050100088E0,5.738641739E0,-2.003570557E0
4.049907208E0,1.485402703E0,5.251907349E0,-1.809823275E0
4.059931208E0,1.697441697E0,5.190131664E0,-1.663086653E0
